validated,venue_name,venue_type,venue_address,website,events,etc,menu_url,menu_text,venue_notes,phone,email,homemade_pierogies,take_out,alcohol,lunch,handicap,publish,id,latitude,longitude
True,Enon Valley Community Volunteer Fire Department,Fire Department,"95 Cass Street, Enon Valley, Pennsylvania 16120, United States",,"Friday Feb 16 from 4:00 PM to 7:00 PM, Friday Feb 23 from 4:00 PM to 7:00 PM, Friday Mar 2 from 4:00 PM to 7:00 PM, Friday Mar 9 from 4:00 PM to 7:00 PM, Friday Mar 16 from 4:00 PM to 7:00 PM, Friday Mar 23 from 4:00 PM to 7:00 PM, Friday Mar 30 from 4:00 PM to 7:00 PM",4-7 pm every Friday during Lent including Good Friday,,,,724-336-4696,,,True,,False,,True,,40.855657,-80.457647
False,St. Joseph,Church,"17735 Bennetts Valley Highway, Force, PA",http://www.parishesonline.com/find/st-joseph-church-15841,,call to verify times and menu,,,,814-787-4151,,,,,True,,False,58.0,41.257947,-78.501687
True,Parkway West Career and Technology Center (Pick up only),Other,"7101 Steubenville Pike, Oakdale, Pennsylvania 15071, United States",,"Friday Feb 16 from 2:00 PM to 6:00 PM, Friday Feb 23 from 2:00 PM to 6:00 PM, Friday Mar 2 from 2:00 PM to 6:00 PM, Friday Mar 9 from 2:00 PM to 6:00 PM, Friday Mar 16 from 2:00 PM to 6:00 PM, Friday Mar 23 from 2:00 PM to 6:00 PM",Prepared by culinary arts students.,http://www.parkwaywest.org/District/2109-Untitled.html,,,"412-923-1772, ext. 152",,,True,,,,True,,40.442861,-80.177584
True,Sardis VFD,Unsure / N/A,"5205 Rocky Hill Ln, Murrysville, Pennsylvania 15668, United States",https://www.facebook.com/SARDIS78/,,Contact Sardis VFD for information on dates/times.,https://www.facebook.com/SARDIS78/photos/pcb.1829635353722262/1829635330388931/?type=3&theater,,,724-327-3987,,,,,,,True,,40.484779,-79.671492
True,Sacred Heart Parish,Church,"325 Emerson Street, Pittsburgh, Pennsylvania 15206, United States",http://www.sacredheartparishshadyside.org,"Friday Feb 16 from 5:00 PM to 7:30 PM, Friday Feb 23 from 5:00 PM to 7:30 PM, Friday Mar 2 from 5:00 PM to 7:30 PM, Friday Mar 9 from 5:00 PM to 7:30 PM, Friday Mar 16 from 5:00 PM to 7:30 PM, Friday Mar 23 from 5:00 PM to 7:30 PM",Fridays of Lent (except Good Friday) 5-7:30; takeout orders begin at 4 p.m.,,,school cafeteria,412-361-3131,,,True,,False,False,True,,40.455688,-79.923663
True,"St. Maximilian Kolbe, West Homestead",Church,"363 West 11th Avenue, Homestead, Pennsylvania 15120, United States",https://www.facebook.com/StMaxParish/,"Wednesday Feb 14 from 10:30 AM to 7:00 PM, Friday Feb 16 from 10:30 AM to 7:00 PM, Friday Feb 23 from 10:30 AM to 7:00 PM, Friday Mar 2 from 10:30 AM to 7:00 PM, Friday Mar 9 from 10:30 AM to 7:00 PM, Friday Mar 16 from 10:30 AM to 7:00 PM, Friday Mar 23 from 10:30 AM to 7:00 PM, Friday Mar 30 from 10:30 AM to 7:00 PM","Ash Wednesday and Fridays of Lent, including Good Friday, 10:30 a.m.-7 p.m.  Delivery service to Downtown Pittsburgh from 11 a.m.-1 p.m., with minimum order of $30.",,"Fish:
Fried fish sandwich $7.75
Fried fish dinner $9.75
Baked fish sandwich $8.00
Baked fish dinner $10.25
Extra Bun $1.00

Shrimp:
Jumbo shrimp (6) $6.75
Jumbo shrimp dinner $9.75
Popcorn shrimp $5.50
Popcorn shrimp dinner $8.00

Crab:
Crab cakes (2) $9.00
Crab cake dinner $10.75

Stuffed flounder dinner $10.00

Stuffed Tomato - Tuna $6.00

Tuna Salad on Croissant $6.00

Egg Salad on Croissant $6.00

Linguini (comes with salad and roll):
Shrimp $9.25 red or white
Scallops $9.25 red or white

Pizza with cheese $6.00

3 Pierogies $3.50
6 Pierogies $6.50
12 Pierogies $10.00
with onion or without onion

Potato pancakes (3) $5.00
Applesauce or sour cream

Grilled Cheese & Tomato Soup $5.50

French Fries $2.75

Stewed Tomato $2.50

Tuna Noodle Casserole $7.00

Tuna Melt on English Muffin $7.00

Tuna on Croissant $4.75

Egg Salad on Croissant $4.75

Haluski:
12 ounce $3.00
32 ounce $6.50

Potato Haluski:
12 ounce $5.00
32 ounce $9.00

Mac N Cheese:
8 ounces $3.50
12 ounces $6.00
Quart $9.00

Soup:
12 ounces $3.50
Quart $7.00

Cole Slaw:
Serving $1.25
12 ounces $3.00
Quart $5.00

Salad:
Side $3.00
Large $5.00

Fresh Fruit Cup $3.50

Applesauce $1.00
________________________________________________

Fish dinners come with steak fries and cole slaw.
No substitutions, please.
",Parish Hall,412-462-1743,,True,True,,True,True,True,,40.401541,-79.9138
True,"St. John the Baptist, Baden - Take-out Pierogie sale only",Church,"377 Linmore Ave, Baden, Pennsylvania 15005, United States",,,"Pierogie sale, begins Friday, Feb. 16, and and continues every Friday through Good Friday. Open for orders at 6 a.m., and continues until sold out. To order, call 724-869-9758.",,"Pierogie sale. Menu includes potato, sauerkraut, cottage cheese and prune. Cost is $7.50 per dozen.",Pick-up in parish hall,724-869-9758,,True,True,False,False,True,True,,40.634774,-80.229651
False,True Vine Anglican Church,Church,"700 E. Main St. Monongahela, PA",,"Friday Mar 30 from 11:00 AM to 6:30 PM, Friday Mar 23 from 11:00 AM to 6:30 PM, Friday Mar 16 from 11:00 AM to 6:30 PM, Friday Mar 9 from 11:00 AM to 6:30 PM",,,"Every Friday in Lent 11-6:30.  Fried Fish, Shrimp, Crab Cakes, Baked Fish, Fries, Cole Slaw, Mac and Cheese, Zucchini Fries, Haluski, Soup",,724-292-8561,,,True,,True,,False,314.0,40.193396,-79.907213
True,Presto VFD,Fire Department,"5228 Thom's Run Road, Presto, Pennsylvania 15142, United States",http://prestovfd.org/custom.html?id=12301,,"When: February 23, March 9, and March 23/Times: 3:30 pm to 7 pm",,"Hand Breaded Atlantic Cod
Butterfly Shrimp
Same Day Fresh Buns
Homemade Mac & Cheese
Cabbage and Noodles
Handmade Cole Slaw
Kids Options
Desserts
",fire station hall,(412) 221-5677,,,True,,False,,True,,40.372716,-80.119492
True,Bell Township VFD,Fire Department,"201 Main Street, Salina, PA 15680 ",https://www.facebook.com/belltwpvfd,"Wednesday Feb 14 from 4:00 PM to 6:30 PM, Friday Feb 16 from 4:00 PM to 6:30 PM, Friday Feb 23 from 4:00 PM to 6:30 PM, Friday Mar 2 from 4:00 PM to 6:30 PM, Friday Mar 9 from 4:00 PM to 6:30 PM, Friday Mar 16 from 4:00 PM to 6:30 PM, Friday Mar 23 from 4:00 PM to 6:30 PM, Friday Mar 30 from 4:00 PM to 6:30 PM","4-6:30 PM, Ash Wednesday and Fridays of Lent",https://www.facebook.com/belltwpvfd/photos/pcb.977266475754488/977266449087824/?type=3&theater,,,724-697-4873,,,True,False,False,,True,,40.521916,-79.499104
False,Ligonier Township VFD #1,Fire Department,"44 Fire Hall Road, Ligonier, PA",,"Friday Mar 23 from 4:00 PM to 7:00 PM, Friday Mar 2 from 4:00 PM to 7:00 PM, Friday Mar 16 from 4:00 PM to 7:00 PM, Friday Mar 30 from 4:00 PM to 7:00 PM, Friday Feb 23 from 4:00 PM to 7:00 PM, Friday Feb 16 from 4:00 PM to 7:00 PM, Friday Mar 9 from 4:00 PM to 7:00 PM",,,"Fish Fry Menu!!!!!!  Baked Fish Dinner Fried Fish Dinner Fried Fish Sandwich Dinner Shrimp Dinner Fish Sandwich  Side Option 1 includes: coleslaw, parsley potatoes, dessert, drinks your choice of Green Beans or Macaroni and Cheese.  Side Option 2 Includes: coleslaw, French Fries, Dessert, Drinks and your choice of Green Beans or Macaroni and Cheese.  Adult Dinner $9.00 Children $5.75 Take out .50 Extra",,724-238-5270,,,True,,False,,False,127.0,40.25274,-79.173197
True,Rainbow VFC,Fire Department,"2916 Jacks Run Road, White Oak, PA",https://www.facebook.com/RainbowVFC300/,"Friday Feb 23 from 11:00 AM to 7:00 PM, Friday Mar 2 from 11:00 AM to 7:00 PM, Friday Mar 9 from 11:00 AM to 7:00 PM, Friday Mar 16 from 11:00 AM to 7:00 PM, Friday Mar 23 from 11:00 AM to 7:00 PM, Friday Mar 30 from 11:00 AM to 7:00 PM",,https://www.facebook.com/RainbowVFC300/photos/pcb.1906435469397888/1906435426064559/?type=3&theater,,,412-664-9523,,,True,,True,,True,,40.341033,-79.801553
True,"St. Alphonsus, McDonald ",Church," 219 W Lincoln Ave, McDonald, PA 15057",,"Wednesday Feb 14 from 11:00 AM to 7:00 PM, Friday Feb 16 from 11:00 AM to 7:00 PM", **Ash Wednesday and First Friday of Lent only**,,"Fish Fried or Baked, dinner roll or sandwich bun $7
Cole Slaw $1
3 Pierogi's $3.50
Halushki $3.50
Mac n Cheese $3.50
Dessert $1
Can Soda $1
Coffee, Lemon Blend, Iced Tea included with purchase",Church Social Hall,412-303-8786,,,True,,True,,True,,40.368263,-80.236369
True,Greenock VFC,Fire Department,"1000 Greenock Buena Vista Road, McKeesport, Pennsylvania 15135, United States",http://www.greenockvfc.com/,"Friday Feb 23 from 4:00 PM to 7:00 PM, Friday Mar 2 from 4:00 PM to 7:00 PM, Friday Mar 9 from 4:00 PM to 7:00 PM, Friday Mar 16 from 4:00 PM to 7:00 PM, Friday Mar 23 from 4:00 PM to 7:00 PM, Friday Mar 30 from 4:00 PM to 7:00 PM, Friday Feb 16 from 4:00 PM to 7:00 PM","When: Starting Friday Feb. 16,2018 and each Friday in Lent/Times: 4:00 To 7:00 PM/",,,,(412) 751-6564,,,True,,False,,True,,40.311011,-79.800155
False,St. Anthony (church hall),Church,"804 Idaho St. , Sharon , PA 16146",,"Friday Mar 16 from 4:00 PM to 7:00 PM, Friday Mar 30 from 4:00 PM to 7:00 PM, Friday Mar 23 from 4:00 PM to 7:00 PM","March 3, 10, 17, 24, 31, April 7, 14",,"Fried or baked fish. includes choice of baked potato or french fries, applesauce or coleslaw, cookie and beverage. palacinkas, too!",,724-342-7391,,,True,False,False,,False,55.0,41.216598,-80.494319
True,Immaculate Heart of Mary Church,Church,"3058 Brereton St, Pittsburgh, PA 15219",www.immaculateheartpolishhill.com,"Wednesday Feb 14 from 3:00 PM to 6:30 PM, Friday Feb 16 from 3:00 PM to 6:30 PM, Friday Feb 23 from 3:00 PM to 6:30 PM, Friday Mar 2 from 3:00 PM to 6:30 PM, Friday Mar 9 from 3:00 PM to 6:30 PM, Friday Mar 16 from 3:00 PM to 6:30 PM, Friday Mar 23 from 3:00 PM to 6:30 PM",Drop off baked goods for sale before 2pm.,,"$9.00 Fish Dinner includes a 9oz Fried Cod Loin Fish Sandwich, Fries, and Cole Slaw.
$7.00 Fish Sandwich
$2.50 - Soup
$2.50 Haluszki, $2.50 for 3 Pierogi, $2.50 Mac & Cheese, $1.00 Drinks, Various Baked Goods for Sale. Free Coffee
To go orders can be called into Rosary Hall at 412-621-5441",Rosary Hall,412-621-5441,,True,True,False,,True,True,,40.454426,-79.974169
False,Pitcairn Station 230,Fire Department,"557 Broadway Blvd., Pitcairn, Pa 15140",https://www.facebook.com/Pitcairn-Fire-Department-Station-230-147323132018875/,"Friday Mar 16 from 4:00 PM to 8:00 PM, Friday Mar 30 from 4:00 PM to 8:00 PM, Friday Mar 23 from 4:00 PM to 8:00 PM",Free Delivery,https://www.facebook.com/photo.php?fbid=1466235763388184&set=p.1466235763388184&type=3&theater,,Pitcairn Park Building,412-856-5630,,,True,False,False,,False,147.0,40.402047,-79.776326
False,"St. James the Apostle, Pulaski",Church,"4019 US-422, Pulaski, PA 16143",,"Friday Mar 16 from 4:00 PM to 7:00 PM, Friday Mar 23 from 4:00 PM to 7:00 PM","Fridays of Lent, except Good Friday, 4-7 p.m. ",,"Serving baked or fried fish, french fries, pierogies, macaroni and cheese, green beans, cole slaw, roll, drinks and desserts. Cost is $9 for adult dinner, $4 for kids. Takeout fish sandwich and french fries is $5 from 11 a.m.-1 p.m. only. Phone for takeout sandwich orders only.",,724-964-8047,,,True,,True,,False,208.0,40.73507,-80.29478
True,"St. Valentine, Bethel Park",Church,"2710 Ohio St. Bethel Park, PA",http://www.stvals.org/,"Friday Feb 16 from 4:00 PM to 7:30 PM, Friday Feb 23 from 4:00 PM to 7:30 PM, Friday Mar 2 from 4:00 PM to 7:30 PM, Friday Mar 9 from 4:00 PM to 7:30 PM, Friday Mar 16 from 4:00 PM to 7:30 PM, Friday Mar 23 from 4:00 PM to 7:30 PM, Friday Mar 30 from 4:00 PM to 7:30 PM",Call 412-851-9176 for takeout orders,,"Menu features fried beer-battered cod sandwich, child's fish sandwich, Nantucket baked fish, shrimp dinner and pierogie dinner. Variety of sides and desserts available. Cost: adult dinners begin at $5.50, with $1 senior discount; child dinner is $5 for sandwich; sandwiches begin at $8.",,412-835-4415,,,True,False,False,True,True,,40.330198,-80.031322
True,"St. Victor, Bairdford and Transfiguration, Russellton",Church,"27 Bairdford Road, Gibsonia, Pennsylvania 15044, United States",http://www.stvictors.org/,"Wednesday Feb 14 from 12:00 PM to 7:00 PM, Friday Feb 16 from 12:00 PM to 7:00 PM, Friday Feb 23 from 12:00 PM to 7:00 PM, Friday Mar 2 from 12:00 PM to 7:00 PM, Friday Mar 9 from 12:00 PM to 7:00 PM, Friday Mar 16 from 12:00 PM to 7:00 PM, Friday Mar 23 from 12:00 PM to 7:00 PM, Friday Mar 30 from 12:00 PM to 7:00 PM",,,"Freshly breaded or baked cod, deluxe fish sandwich or dinner; shrimp basket; clam strips; crab cakes; breaded oysters; pierogies; haluski; New England clam chowder, bake sale and more. ",Activity hall,724-265-4017,,,True,False,True,True,True,,40.653332,-79.89658
True,St. Bernadette (Monroeville),Church,"245 Azalea Drive, Monroeville, PA 15146",www.stbpitt.com,"Friday Mar 16 from 4:30 PM to 7:00 PM, Friday Mar 23 from 4:30 PM to 7:00 PM, Friday Feb 16 from 4:30 PM to 7:00 PM, Friday Feb 23 from 4:30 PM to 7:00 PM, Friday Mar 2 from 4:30 PM to 7:00 PM, Friday Mar 9 from 4:30 PM to 7:00 PM",Fridays of Lent except Good Friday 4:30-7,,"Menu features haluski, ""The Gargotta"" fish sandwich, french fries, pierogies, desserts and beverage.",Dinners Served in the Lourdes Center Dining Hall ,412-843-0668,,,True,,False,True,True,,40.441257,-79.771866
False,Economy Volunteer Fire Department 1 Station 69,Fire Department,"3308 Conway Wallrose Road, Sewickley, Pennsylvania 15143, United States",https://www.firedepartment.net/directory/pennsylvania/beaver-county/baden/economy-fire-department,"Friday Feb 16 from 4:00 PM to 7:00 PM, Friday Feb 23 from 4:00 PM to 7:00 PM, Friday Mar 2 from 4:00 PM to 7:00 PM, Friday Mar 9 from 4:00 PM to 7:00 PM, Friday Mar 16 from 4:00 PM to 7:00 PM, Friday Mar 23 from 4:00 PM to 7:00 PM, Friday Mar 30 from 4:00 PM to 7:00 PM","Every Friday during Lent, 4-7pm. For takeout, please call ahead: 724-266-3714 or 724-266-1116.",,"Fish, Crab Cakes, Fried Shrimp, Chicken, Coleslaw, Mac n Cheese, French Fries. See website for menu.",Handicap accessible: Please let parking lot attendants know and they will park you in the handicap location.,724-266-3714 or 724-266-1116,,False,True,True,False,True,False,,40.632286,-80.161044
False,St. Sebastian,Church,"311 Siebert Rd., Pittsburgh, PA",https://www.ssebastianparish.org/,"Friday Feb 23 from 4:30 PM to 7:00 PM, Friday Feb 16 from 4:30 PM to 7:00 PM, Friday Mar 9 from 4:30 PM to 7:00 PM, Friday Mar 16 from 4:30 PM to 7:00 PM",online orders accepted,https://media.wix.com/ugd/ae8b04_f0a44a09191641a1baf93cd357551b1b.pdf,,,412-364-7171 ext. 8326,,,True,,True,,False,304.0,40.529744,-80.011604
True,Pittsburgh Moose Lodge 46 North Hills,Community Organization,"1044 Saxonburg Blvd., Glenshaw, PA",http://www.moose46.org/,"Friday Feb 16 from 4:00 PM to 7:30 PM, Friday Feb 23 from 4:00 PM to 7:30 PM, Friday Mar 2 from 4:00 PM to 7:30 PM, Friday Mar 9 from 4:00 PM to 7:30 PM, Friday Mar 16 from 4:00 PM to 7:30 PM, Friday Mar 23 from 4:00 PM to 7:30 PM, Friday Mar 30 from 4:00 PM to 7:30 PM, Wednesday Feb 14 from 4:00 PM to 7:30 PM",When: Ash Wednesday and every Friday during Lent/Times: 4:00 - 7:30 PM,,"Fish Sandwich and one side $10.00
Fish Sandwich (or on a dish) only $9.00
6 Large shrimp $7.00
Sides include:
Mac and Cheese:
French Fries
Haluski
",Social hall,412-487-9055,,,True,True,False,,True,,40.519496,-79.939018
True,"North American Martyrs Catholic School, Monroeville",Church,"2526 Haymaker Road Monroeville, PA",www.namschool.org,"Wednesday Feb 14 from 11:30 AM to 7:00 PM, Friday Feb 16 from 11:30 AM to 7:00 PM, Friday Feb 23 from 11:30 AM to 7:00 PM, Friday Mar 2 from 11:30 AM to 7:00 PM, Friday Mar 9 from 11:30 AM to 7:00 PM, Friday Mar 16 from 11:30 AM to 7:00 PM, Friday Mar 23 from 11:30 AM to 7:00 PM, Friday Mar 30 from 4:00 PM to 7:00 PM","Ash Wednesday and Fridays of Lent, including Good Friday, 11:30 a.m.-7 p.m. (4-7 p.m. Good Friday)",,"Dinner menu: ""The NAM Slammer"" (fried fish dinner), $10.75, with hand-breaded Atlantic cod served on fresh bread, with french fries, cole slaw or applesauce; baked fish dinner, $9.50, with premium Atlantic cod loin baked to perfection, with french fries, dinner roll, cole slaw or applesauce; shrimp, $10.25, breaded and deep-fried shrimp, with french fries, roll and cole slaw or applesauce; pierogie dinner, $7.50, featuring homemade potato and cheese pierogies by Cop Out Pierogies (five), with onions, and choice of cole slaw or applesauce. Extensive a la carte menu that includes soup, haluski, pierogie side order, macaroni and cheese, pizza and more. Fresh crab cakes made daily, with limited quantity available. ",school cafeteria,412-372-9771,,True,True,False,True,True,True,,40.425664,-79.748941
False,Brighton Township VFD Station 63,Fire Department,"84 Grange Road Beaver, PA 15009",https://www.facebook.com/BrightonTwpFire/?ref=ts,,,,,,724-495-3803,,,,,False,,False,137.0,40.704918,-80.396937
False,Chippewa VFD,Fire Department,"2568 Darlington Rd, Beaver Falls, PA 15010",https://www.facebook.com/Chippewa-Township-Volunteer-Fire-Department-Beaver-Falls-PA-348825468612/,"Friday Feb 23 from 11:00 AM to 7:00 PM, Friday Feb 16 from 11:00 AM to 7:00 PM, Friday Mar 30 from 11:00 AM to 7:00 PM, Friday Mar 9 from 11:00 AM to 7:00 PM, Friday Mar 2 from 11:00 AM to 7:00 PM, Friday Mar 16 from 11:00 AM to 7:00 PM, Friday Mar 23 from 11:00 AM to 7:00 PM",All you can eat fish dinner (for eat in only). ,," Dinner includes a large piece of haddock, coleslaw, your choice of pierogies, fries or mac &Cheese and a drink for $11.00. Also available are chicken tenders and children's portions.",,724-847-0391,,,True,,True,,False,112.0,40.773576,-80.376624
False,Paintertown VFC,Fire Department,"1010 tray rd north huntington, pa",,,,,,,xxx-xxx-xxxx,,,,,,,False,126.0,40.357222,-79.703751
True,"Our Lady of Most Blessed Sacrament, Natrona Heights",Church,"800 Montana Avenue, Natrona Heights, Pennsylvania 15065, United States",www.olmbss.org,"Friday Mar 16 from 4:00 PM to 7:00 PM, Friday Mar 23 from 4:00 PM to 7:00 PM, Friday Mar 30 from 4:00 PM to 7:00 PM, Friday Feb 16 from 4:00 PM to 7:00 PM, Friday Feb 23 from 4:00 PM to 7:00 PM, Friday Mar 2 from 4:00 PM to 7:00 PM, Friday Mar 9 from 4:00 PM to 7:00 PM","Fridays of Lent, including Good Friday, 4-7 p.m.",,"Dinner is choice of deep-fired cod sandwich, with choice of macaroni and cheese or chips and cole slaw. A la carte menu includes fried or baked cod sandwich, potato and cheese pierogies, macaroni and cheese, cole slaw and chips. ",takeout and drive through available,724-226-4905,,,True,,False,True,True,,40.620603,-79.727126
True,RE club / Regina Elena Italian Heritage Club,Community Organization,"615 Main Street, Pittsburgh, Pennsylvania 15215, United States",https://www.facebook.com/pages/Re-Club/197894456915505,"Wednesday Feb 14 from 12:00 PM to 6:00 PM, Friday Feb 16 from 12:00 PM to 6:00 PM, Friday Feb 23 from 12:00 PM to 6:00 PM, Friday Mar 2 from 12:00 PM to 6:00 PM, Friday Mar 9 from 12:00 PM to 6:00 PM, Friday Mar 16 from 12:00 PM to 6:00 PM, Friday Mar 23 from 12:00 PM to 6:00 PM, Friday Mar 30 from 12:00 PM to 6:00 PM",Starting on Ash Wednesday February 14 and every Friday during Lent including Good Friday from 12 noon to 6 pm,,"Fish sandwich, shrimp, mac n cheese, cole slaw, french fries, pierogies with sauteed onions, haluski",,412-781-0229,,,True,,True,,True,,40.495048,-79.935348
True,St. Mary Parish,Church,"10 Saint Marys Ln, Cecil, Pennsylvania 15321, United States",http://www.stmarycecil.org/,"Wednesday Feb 14 from 11:00 AM to 1:00 PM, Wednesday Feb 14 from 4:00 PM to 7:00 PM, Friday Feb 16 from 11:00 AM to 1:00 PM, Friday Feb 16 from 4:00 PM to 7:00 PM, Friday Feb 23 from 11:00 AM to 1:00 PM, Friday Feb 23 from 4:00 PM to 7:00 PM, Friday Mar 2 from 11:00 AM to 1:00 PM, Friday Mar 2 from 4:00 PM to 7:00 PM, Friday Mar 9 from 11:00 AM to 1:00 PM, Friday Mar 9 from 4:00 PM to 7:00 PM, Friday Mar 16 from 11:00 AM to 1:00 PM, Friday Mar 16 from 4:00 PM to 7:00 PM, Friday Mar 23 from 11:00 AM to 1:00 PM, Friday Mar 23 from 4:00 PM to 7:00 PM, Friday Mar 30 from 11:00 AM to 1:00 PM, Friday Mar 30 from 4:00 PM to 7:00 PM","Takeout available; call 412-221-9771, or e-mail orders to SaintMaryFishFry@gmail.com. For information, call 412-221-1560 or visit www.stmarycecil.org.",http://www.stmarycecil.org/," Menu features homemade crab cakes (dinner only), baked fish, fried fish with panko crumbs, baked salmon and pierogies from Keener's Just Nuts and Pierogies in Bethel Park. Dinners $11+, Sandwiches $8+",,412-221-1560,SaintMaryFishFry@gmail.com,False,True,,True,True,True,,40.328668,-80.184821
